decoyID	intron_gc	site_gc_49nt
ENTPD2_137053710	0.676893	0.836735
ENTPD3_40388710	0.408662	0.489796
ENTPD3_40427089	0.396010	0.510204
ENTPD4_23435650	0.454670	0.448980
ENTPD4_23437504	0.377108	0.551020
ENTPD5_73973203	0.461268	0.551020
ENTPD5_74018072	0.491112	0.591837
ENTPD7_99660481	0.419986	0.489796
ENTPD7_99685681	0.386748	0.510204
ENTPD7_99702406	0.419133	0.510204
ENTPD8_137435566	0.679525	0.714286
EOGT_68989284	0.438563	0.346939
EOGT_68995872	0.438563	0.530612
EP400_131979499	0.412763	0.306122
EP400_131992828	0.486343	0.591837
EP400_132015162	0.566418	0.489796
EP400_132034958	0.491323	0.612245
EP400_132035213	0.491323	0.551020
EP400_132040758	0.495871	0.591837
EP400_132041624	0.495871	0.387755
EP400_132051488	0.520080	0.551020
EP400_132072237	0.465231	0.734694
EPAS1_46378232	0.504394	0.469388
EPB41L2_130888321	0.361393	0.387755
EPB41L2_130896315	0.376344	0.428571
EPB41L2_130900804	0.334056	0.387755
EPB41L3_5418390	0.385054	0.326531
EPB41L4A_112169387	0.349791	0.326531
EPB41L4A_112196171	0.407260	0.448980
EPB41L4B_109178690	0.460710	0.510204
EPB41L4B_109214098	0.449565	0.265306
EPB41L4B_109214102	0.449565	0.306122
EPB41L4B_109250274	0.470062	0.591837
EPB41L5_120077536	0.352891	0.408163
EPB41L5_120085630	0.401793	0.408163
EPB41L5_120127619	0.366130	0.367347
EPB41_28923068	0.426196	0.326531
EPB41_28978962	0.426196	0.551020
EPB41_28988828	0.393068	0.571429
EPB41_28996349	0.400599	0.469388
EPB41_29033447	0.348450	0.306122
EPB41_29035650	0.348450	0.408163
EPB41_29062210	0.380698	0.387755
EPB41_29115538	0.458154	0.489796
EPB42_43205955	0.481991	0.469388
EPB42_43209840	0.540204	0.571429
EPC2_148769636	0.353965	0.306122
EPCAM_47384685	0.441109	0.714286
EPG5_45865090	0.376044	0.469388
EPG5_45874486	0.400874	0.510204
EPG5_45905847	0.388802	0.387755
EPG5_45908398	0.412054	0.408163
EPG5_45913979	0.426278	0.285714
EPG5_45936977	0.426074	0.489796
EPG5_45946841	0.446943	0.489796
EPG5_45953254	0.454857	0.306122
EPGN_74308939	0.296512	0.408163
EPHA1_143408042	0.622010	0.693878
EPHA1_143408112	0.622010	0.612245
EPHA2_16126278	0.562120	0.489796
EPHA2_16154796	0.602785	0.489796
EPHA4_221438300	0.436909	0.408163
EPHA4_221441827	0.436909	0.551020
EPHA4_221446321	0.398291	0.387755
EPHA6_97115337	0.352168	0.285714
EPHA8_22573175	0.531692	0.632653
EPHA8_22598611	0.595200	0.530612
EPHA8_22600499	0.585245	0.612245
EPHB2_22895038	0.465155	0.448980
EPHB2_22908892	0.545135	0.530612
EPHB2_22911994	0.520878	0.469388
EPHB3_184574567	0.559744	0.571429
EPHB3_184575796	0.559744	0.591837
EPHB4_100806784	0.558491	0.571429
EPHB4_100812994	0.660000	0.571429
EPHB4_100820595	0.498987	0.571429
EPHB4_100822054	0.498987	0.591837
EPHB4_100826345	0.589279	0.653061
EPHB6_142869232	0.481315	0.653061
EPHX1_225832590	0.466836	0.367347
EPHX2_27507291	0.489775	0.448980
EPHX2_27539749	0.533584	0.673469
EPHX2_27544384	0.542714	0.551020
EPHX4_92050263	0.372852	0.326531
EPM2A_145538132	0.378378	0.387755
EPM2A_145546531	0.378378	0.448980
EPN2_19281866	0.472773	0.489796
EPN2_19311274	0.447420	0.571429
EPN3_50538471	0.601399	0.530612
EPOR_11378830	0.491211	0.448980
EPRS_219978881	0.359599	0.367347
EPRS_219989333	0.370143	0.244898
EPRS_219989465	0.370143	0.510204
EPS15L1_16362039	0.527780	0.469388
EPS15L1_16377636	0.553340	0.612245
EPS15L1_16394098	0.501490	0.551020
EPS15L1_16429030	0.510619	0.285714
EPS15_51396390	0.364092	0.285714
EPS15_51401325	0.403781	0.306122
EPS15_51403784	0.408938	0.408163
EPS15_51473011	0.378184	0.428571
EPS8L1_55079561	0.556962	0.530612
EPS8L1_55083765	0.544627	0.591837
EPS8L2_723239	0.694253	0.653061
EPS8L3_109758921	0.640506	0.673469
EPS8L3_109760268	0.593486	0.571429
EPS8L3_109762631	0.564453	0.551020
EPS8_15653025	0.348630	0.326531
EPS8_15655049	0.371466	0.408163
EPS8_15666543	0.326466	0.387755
EPX_58196885	0.494909	0.591837
EPX_58201453	0.469646	0.469388
EQTN_27291255	0.347794	0.408163
ERAP1_96789638	0.418634	0.469388
ERAP2_96880610	0.426791	0.469388
ERAP2_96897964	0.369051	0.510204
ERAP2_96905243	0.379259	0.306122
ERBB2_39709052	0.522350	0.571429
ERBB2_39727254	0.536082	0.551020
ERBB3_56080899	0.562055	0.653061
ERBB3_56086471	0.512231	0.591837
ERBB4_211664099	0.337337	0.367347
ERBB4_211719357	0.400389	0.346939
ERBB4_212502541	0.340391	0.469388
ERBIN_66018934	0.329594	0.489796
ERBIN_66042829	0.324118	0.408163
ERC1_1021355	0.410652	0.551020
ERC1_1104615	0.395815	0.469388
ERC2_55893388	0.400404	0.428571
ERC2_56009116	0.377678	0.326531
ERCC1_45418223	0.507727	0.551020
ERCC1_45420583	0.558667	0.632653
ERCC2_45356919	0.545101	0.571429
ERCC2_45363128	0.590476	0.489796
ERCC3_127271822	0.465627	0.510204
ERCC3_127288401	0.467722	0.489796
ERCC4_13946425	0.438085	0.346939
ERCC5_102853365	0.332878	0.265306
ERCC6L2_95927967	0.332624	0.204082
ERCC6_49468153	0.399304	0.387755
ERCC6_49477214	0.508076	0.428571
ERCC6_49477460	0.508076	0.632653
ERCC6_49477588	0.508076	0.551020
ERCC6_49478257	0.508076	0.551020
ERCC6_49478532	0.413425	0.346939
ERCC6_49500101	0.402883	0.469388
ERCC6_49536681	0.451780	0.551020
ERGIC2_29357863	0.317857	0.265306
ERG_38402448	0.402407	0.510204
ERH_69396783	0.440627	0.428571
ERI1_9006077	0.389329	0.346939
ERI1_9007243	0.389329	0.244898
ERI1_9011475	0.341291	0.489796
ERI1_9012020	0.381484	0.346939
ERI2_20786790	0.395890	0.448980
ERI3-IT1_44244577	0.505856	0.408163
ERI3-IT1_44244589	0.505856	0.489796
ERI3-IT1_44244622	0.505856	0.632653
ERI3_44319092	0.470230	0.489796
ERICH1_723224	0.508128	0.653061
ERICH3_74619624	0.363830	0.571429
ERICH6B_45584976	0.451462	0.510204
ERICH6B_45595089	0.397990	0.326531
ERLIN1_100156284	0.344446	0.469388
ERLIN1_100158983	0.344446	0.265306
ERLIN1_100178411	0.356859	0.204082
ERLIN1_100183920	0.380072	0.346939
ERLIN2_37752708	0.482122	0.408163
ERLIN2_37753119	0.482122	0.469388
ERMARD_169773745	0.510980	0.367347
ERMARD_169776931	0.450957	0.571429
ERN1_64053013	0.534247	0.551020
ERN1_64055416	0.505910	0.673469
ERN1_64063669	0.468805	0.489796
ERN1_64074871	0.442201	0.367347
ERN1_64077040	0.443815	0.387755
ERN2_23696052	0.471930	0.612245
ERN2_23704649	0.423853	0.551020
ERN2_23705508	0.536379	0.612245
ERN2_23711266	0.528420	0.346939
ERN2_23711970	0.528420	0.632653
ERO1A_52679022	0.369678	0.469388
ERO1B_236232947	0.381824	0.387755
ERO1B_236247235	0.343559	0.408163
ERP27_14936909	0.434077	0.489796
ERP29_112022008	0.468736	0.469388
ERP44_100016615	0.362686	0.551020
ERP44_100031205	0.364757	0.285714
ERP44_100054036	0.363722	0.448980
ERVFRD-1_11111262	0.467913	0.489796
ERVH48-1_42923159	0.512223	0.714286
ESCO1_21567363	0.370558	0.510204
ESF1_13731286	0.418268	0.448980
ESF1_13732273	0.418268	0.448980
ESF1_13773148	0.343566	0.326531
ESF1_13782184	0.373656	0.469388
ESPL1_53272157	0.483351	0.408163
ESPL1_53275468	0.480423	0.489796
ESPNL_238101585	0.643847	0.632653
ESPN_6441290	0.571010	0.551020
ESPN_6444096	0.571010	0.632653
ESPN_6445465	0.557594	0.653061
ESPN_6446379	0.680961	0.673469
ESPN_6450020	0.614098	0.632653
ESR1_152096625	0.451357	0.469388
ESR2_64235150	0.430705	0.469388
ESR2_64235296	0.430705	0.530612
ESRP1_94644380	0.321338	0.408163
ESRRA_64312672	0.526838	0.510204
ESRRA_64313177	0.526838	0.571429
ESRRB_76493465	0.489303	0.469388
ESYT1_56133175	0.526829	0.510204
ESYT2_158734665	0.430650	0.612245
ESYT2_158735865	0.427380	0.632653
ESYT2_158745270	0.419491	0.571429
ESYT2_158764931	0.456786	0.551020
ESYT2_158766735	0.456786	0.387755
ESYT2_158767852	0.423823	0.387755
ESYT2_158772813	0.423823	0.489796
ESYT2_158793904	0.480190	0.489796
ESYT3_138444226	0.493204	0.489796
ESYT3_138455033	0.501289	0.551020
ESYT3_138455061	0.501289	0.612245
ESYT3_138458887	0.567445	0.551020
ETFA_76231703	0.399995	0.387755
ETFB_51350038	0.448930	0.591837
ETFDH_158693408	0.373891	0.510204
ETNK1_22631170	0.350517	0.326531
ETNK1_22658896	0.345274	0.448980
ETNK2_204135106	0.487475	0.530612
ETNK2_204140210	0.509197	0.612245
ETNK2_204151470	0.596201	0.591837
ETNPPL_108744988	0.412274	0.448980
ETV3L_157097617	0.501899	0.571429
ETV5_186049357	0.420953	0.408163
ETV7_36369278	0.490257	0.510204
EVC2_5617274	0.510399	0.510204
EVC2_5618063	0.510399	0.571429
EVC2_5620648	0.456668	0.448980
EVC2_5624648	0.451215	0.428571
EVC2_5625954	0.436226	0.448980
EVC2_5694733	0.495309	0.530612
EVC2_5696224	0.495309	0.489796
EVC2_5696640	0.495309	0.551020
EVC_5712749	0.453529	0.489796
EVC_5731105	0.531465	0.612245
EVC_5740814	0.444444	0.306122
EVC_5742225	0.395987	0.469388
EVC_5801839	0.515996	0.530612
EVI5L_7859955	0.608345	0.653061
EVL_100131034	0.558009	0.591837
EVL_100132610	0.558009	0.530612
EVL_100133216	0.538880	0.591837
EVX1_27244148	0.581132	0.653061
EVX2_176082723	0.564444	0.571429
EVX2_176082949	0.564444	0.653061
EWSR1_29287742	0.423521	0.387755
EXD2_69239252	0.419377	0.551020
EXD3_137353224	0.683634	0.632653
EXD3_137355215	0.645248	0.612245
EXD3_137355984	0.645248	0.632653
EXD3_137372250	0.662869	0.632653
EXD3_137408859	0.556317	0.673469
EXO1_241852101	0.364809	0.448980
EXO1_241854911	0.489257	0.489796
EXO1_241855013	0.489257	0.489796
EXO1_241855544	0.489257	0.673469
EXOC1_55877756	0.316213	0.244898
EXOC1_55882000	0.356150	0.387755
EXOC2_689464	0.451918	0.510204
EXOC3L2_45241515	0.522217	0.387755
EXOC3L4_103103257	0.613014	0.551020
EXOC3L4_103108636	0.649703	0.653061
EXOC3_454404	0.494184	0.551020
EXOC3_459167	0.460615	0.326531
EXOC3_460385	0.484400	0.551020
EXOC3_464099	0.439960	0.632653
EXOC3_464151	0.439960	0.653061
EXOC3_464203	0.439960	0.653061
EXOC4_133724660	0.377321	0.387755
EXOC4_134002867	0.374691	0.387755
EXOC5_57221319	0.350436	0.387755
EXOC6B_72180026	0.467808	0.408163
EXOC6B_72499381	0.380282	0.469388
EXOC6B_72629795	0.370902	0.387755
EXOC6B_72763824	0.375036	0.551020
EXOC6_92895466	0.367191	0.367347
EXOC6_92898058	0.367191	0.408163
EXOC6_92902513	0.330505	0.265306
EXOC6_92927315	0.365468	0.306122
EXOC6_92940186	0.346003	0.469388
EXOC6_92944336	0.386629	0.612245
EXOC6_92952025	0.349602	0.387755
EXOC7_76101999	0.492986	0.530612
EXOG_38503810	0.376344	0.387755
EXOSC5_41392011	0.523230	0.510204
EXOSC7_44990294	0.443429	0.428571
EXOSC9_121805947	0.398201	0.510204
EXT1_117808557	0.427921	0.408163
EXT1_117832639	0.403023	0.428571
EXT1_118016628	0.412316	0.551020
EXT2_44108613	0.396825	0.306122
EXT2_44199652	0.404491	0.367347
EXTL1_26029545	0.597444	0.632653
EXTL2_100876032	0.333474	0.346939
EXTL3_28732865	0.428988	0.591837
EXTL3_28733033	0.428988	0.530612
EXTL3_28749975	0.421392	0.367347
EYA3_27989128	0.368269	0.346939
EYA3_28005569	0.382565	0.428571
EYA3_28031221	0.362216	0.408163
EYA4_133509678	0.350038	0.408163
EYS_63788602	0.383663	0.387755
EYS_64437996	0.301450	0.244898
EYS_65493145	0.359292	0.632653
EZH1_42707080	0.456546	0.448980
EZH1_42713565	0.362625	0.367347
EZH2_148810750	0.467769	0.734694
EZH2_148821681	0.363221	0.367347
EZH2_148830114	0.351526	0.326531
EZH2_148830132	0.351526	0.326531
EZH2_148832870	0.375236	0.285714
EZH2_148832988	0.375236	0.387755
EZR_158773786	0.495600	0.469388
EZR_158781491	0.465574	0.489796
EZR_158786566	0.451444	0.571429
F10_113141896	0.551429	0.693878
F11_186270521	0.362237	0.469388
F11_186271508	0.362237	0.448980
F13A1_6223500	0.379475	0.469388
F13B_197057601	0.378621	0.448980
F2_46738955	0.460573	0.571429
F3_94531912	0.453016	0.551020
F3_94538655	0.410313	0.469388
F5_169528984	0.401190	0.367347
F5_169556939	0.382495	0.448980
F5_169556955	0.382495	0.448980
F5_169586121	0.334053	0.244898
F7_113106263	0.658147	0.714286
F7_113108687	0.713152	0.653061
F8_154902828	0.413694	0.387755
F8_154986635	0.420880	0.387755
F8_154987060	0.420880	0.489796
F8_154990823	0.358615	0.448980
F9_139530985	0.384928	0.469388
F9_139530989	0.384928	0.469388
FA2H_74718109	0.580402	0.653061
FAAH2_57380073	0.350588	0.408163
FAAH2_57447222	0.448787	0.571429
FAAH_46403739	0.540762	0.571429
FAAP20_2185513	0.508163	0.591837
FABP1_88127539	0.504370	0.408163
FABP3_31371486	0.489362	0.469388
FADS1_61806871	0.490561	0.571429
FADS1_61808210	0.490561	0.591837
FADS1_61809417	0.490561	0.571429
FADS1_61811135	0.519713	0.632653
FADS2_61850914	0.523264	0.510204
FADS2_61859519	0.531888	0.428571
FADS2_61863625	0.637195	0.693878
FADS6_74893011	0.678248	0.612245
FAF1_50448107	0.407719	0.489796
FAF1_50559737	0.373190	0.530612
FAF2_176493841	0.428571	0.489796
FAF2_176504593	0.440266	0.285714
FAHD2A_95404080	0.508582	0.510204
FAH_80172556	0.509804	0.428571
FAIM2_49889302	0.643885	0.571429
FAIM_138609228	0.499400	0.816327
FAIM_138610411	0.499400	0.367347
FAM102B_108603974	0.375181	0.408163
FAM102B_108610142	0.408101	0.387755
FAM104A_73229236	0.443062	0.387755
FAM104A_73230361	0.443062	0.551020
FAM107B_14523692	0.406761	0.408163
FAM107B_14527617	0.406761	0.448980
FAM109A_111366476	0.550113	0.571429
FAM114A1_38930372	0.429854	0.408163
FAM114A2_154003078	0.383871	0.448980
FAM114A2_154003088	0.383871	0.448980
FAM114A2_154009047	0.383871	0.367347
FAM117A_49718831	0.519315	0.448980
FAM117B_202726159	0.355645	0.265306
FAM117B_202755497	0.382841	0.387755
FAM118A_45317214	0.478050	0.408163
FAM118A_45327673	0.531038	0.673469
FAM118A_45328308	0.488381	0.632653
FAM118A_45329587	0.488381	0.632653
FAM118A_45330383	0.488381	0.530612
FAM118A_45331589	0.518015	0.510204
FAM118A_45334176	0.486169	0.387755
FAM118B_126231235	0.382915	0.408163
FAM118B_126232371	0.382915	0.346939
FAM120B_170391695	0.487285	0.387755
FAM120B_170394025	0.487285	0.551020
FAM120B_170394165	0.487285	0.530612
FAM120B_170401792	0.473021	0.408163
FAM120C_54157901	0.392365	0.285714
FAM122B_134784209	0.399194	0.632653
FAM122B_134794043	0.425474	0.510204
FAM122C_134808350	0.414613	0.367347
FAM122C_134816577	0.390373	0.591837
FAM126B_200988865	0.388183	0.428571
FAM129A_184803898	0.419885	0.428571
FAM129A_184831533	0.427320	0.469388
FAM129A_184893773	0.386812	0.387755
FAM129C_17533924	0.498639	0.612245
FAM129C_17542755	0.577299	0.632653
FAM129C_17548631	0.519652	0.489796
FAM135A_70535479	0.357173	0.489796
FAM135A_70557887	0.390603	0.408163
FAM135B_138137753	0.508986	0.530612
FAM13A_88730176	0.403075	0.346939
FAM13A_88739306	0.386113	0.326531
FAM13A_88753618	0.382331	0.346939
FAM13C_59265552	0.401505	0.469388
FAM149A_186153380	0.450907	0.428571
FAM149A_186163363	0.471579	0.530612
FAM149A_186169413	0.488497	0.653061
FAM149B1_73172239	0.391111	0.448980
FAM149B1_73174601	0.391111	0.428571
FAM149B1_73229631	0.432275	0.428571
FAM149B1_73231545	0.408206	0.510204
FAM149B1_73240085	0.410634	0.428571
FAM151A_54613992	0.471594	0.285714
FAM151B_80520043	0.369981	0.510204
FAM155A_107194406	0.388547	0.408163
FAM155A_107306516	0.372860	0.408163
FAM155A_107417084	0.372860	0.408163
FAM155B_69528823	0.472712	0.469388
FAM155B_69528915	0.472712	0.591837
FAM159A_52636952	0.456104	0.591837
FAM159B_64692033	0.424979	0.367347
FAM160A1_151585733	0.382999	0.387755
FAM160A1_151586220	0.382999	0.469388
FAM160A1_151588532	0.283333	0.326531
FAM160A1_151640802	0.397770	0.489796
FAM160A2_6213186	0.430987	0.408163
FAM160B2_22092555	0.525968	0.408163
FAM161A_61837944	0.369979	0.346939
FAM163A_179812058	0.513622	0.428571
FAM163A_179812847	0.588983	0.428571
FAM166A_137245997	0.588040	0.632653
FAM166A_137247351	0.588040	0.714286
FAM168A_73411036	0.467090	0.510204
FAM168A_73521605	0.407193	0.346939
FAM168B_131053015	0.464096	0.551020
FAM168B_131062664	0.444582	0.510204
FAM169A_74834895	0.405771	0.530612
FAM170A_119632495	0.459608	0.387755
FAM171A1_15250015	0.439797	0.346939
FAM171A1_15330620	0.446298	0.448980
FAM171A2_44361657	0.588337	0.612245
FAM172A_93779384	0.360609	0.428571
FAM173B_10229421	0.435674	0.591837
FAM175A_83476883	0.403179	0.510204
FAM175A_83484559	0.452390	0.510204
FAM175A_83484635	0.452390	0.591837
FAM183A_43148949	0.464126	0.489796
FAM184A_118971771	0.353712	0.408163
FAM184A_118972467	0.353712	0.469388
FAM184A_119016495	0.433866	0.510204
FAM184B_17658647	0.501792	0.408163
FAM185A_102750199	0.418646	0.428571
FAM185A_102753862	0.377892	0.204082
FAM185A_102757716	0.377892	0.346939
FAM185A_102772989	0.327780	0.285714
FAM185A_102801510	0.392267	0.387755
FAM186B_49603818	0.493122	0.530612
FAM187B_35227681	0.530954	0.571429
FAM189A1_29125040	0.592691	0.591837
FAM189A1_29125882	0.592691	0.612245
FAM189A1_29130329	0.548993	0.469388
FAM189A1_29136022	0.548993	0.591837
FAM189A2_69391451	0.425714	0.408163
FAM189B_155250160	0.525527	0.530612
FAM189B_155251341	0.534125	0.489796
FAM189B_155251346	0.534125	0.530612
FAM193A_2636205	0.444717	0.632653
FAM193A_2644685	0.452894	0.530612
FAM193A_2650128	0.474111	0.306122
FAM193A_2693160	0.469216	0.632653
FAM193A_2693381	0.469216	0.489796
FAM193A_2694254	0.512605	0.285714
FAM193A_2697589	0.492223	0.551020
FAM193B_177520335	0.560826	0.469388
FAM193B_177530834	0.526827	0.510204
FAM193B_177536745	0.485359	0.653061
FAM193B_177538307	0.545797	0.571429
FAM198B_158130304	0.367392	0.469388
FAM199X_104168643	0.375231	0.551020
FAM199X_104172620	0.375231	0.367347
FAM19A1_68539146	0.386619	0.408163
FAM19A5_48603656	0.571867	0.653061
FAM206A_108935061	0.441231	0.387755
FAM206A_108938073	0.390500	0.428571
FAM206A_108939020	0.390500	0.448980
FAM207A_44942012	0.509294	0.551020
FAM207A_44943080	0.509294	0.571429
FAM207A_44943530	0.509294	0.632653
FAM208A_56629790	0.425378	0.428571
FAM208B_5713425	0.368354	0.489796
FAM208B_5757208	0.418694	0.551020
FAM208B_5759932	0.392251	0.428571
FAM20A_68538972	0.405643	0.469388
FAM20A_68546304	0.435039	0.428571
FAM20B_179049078	0.411959	0.387755
FAM20B_179049702	0.411959	0.408163
FAM20B_179051788	0.373769	0.591837
FAM20B_179064221	0.495146	0.510204
FAM20B_179066176	0.409466	0.469388
FAM20C_237153	0.559191	0.489796
FAM20C_246559	0.603210	0.714286
FAM20C_252642	0.578862	0.591837
FAM20C_255794	0.578862	0.734694
FAM20C_259332	0.626341	0.653061
FAM210A_13669204	0.420357	0.469388
FAM210A_13702546	0.405388	0.530612
FAM213A_80421478	0.416149	0.448980
FAM213A_80422588	0.465594	0.530612
FAM213B_2587678	0.678652	0.591837
FAM214A_52599366	0.355399	0.326531
FAM214A_52606051	0.339958	0.387755
FAM216A_110485560	0.346667	0.326531
FAM217A_4071650	0.395945	0.387755
FAM217A_4075208	0.411437	0.653061
FAM217A_4078622	0.500356	0.632653
FAM219A_34403853	0.477592	0.448980
FAM221A_23682761	0.455991	0.387755
FAM221A_23691271	0.369948	0.571429
FAM222B_28795377	0.445113	0.571429
FAM227A_38594026	0.435811	0.387755
FAM227A_38599192	0.470295	0.551020
FAM227A_38627442	0.426060	0.591837
FAM227B_49335275	0.396470	0.367347
FAM227B_49569994	0.326381	0.326531
FAM227B_49577500	0.392082	0.448980
FAM228B_24093893	0.443514	0.591837
FAM234A_244653	0.486556	0.469388
FAM234A_256245	0.494272	0.367347
FAM234A_262292	0.626263	0.653061
FAM26F_116461554	0.459276	0.551020
FAM35A_87187437	0.419433	0.285714
FAM3A_154515373	0.535600	0.530612
FAM3B_41317357	0.517928	0.530612
FAM3B_41318170	0.517928	0.408163
FAM3C_121360419	0.378476	0.346939
FAM3C_121376554	0.359084	0.326531
FAM3C_121382597	0.344749	0.326531
FAM3D_58642595	0.530712	0.612245
FAM3D_58646331	0.547722	0.591837
FAM3D_58653428	0.489043	0.489796
FAM45A_119120188	0.464272	0.571429
FAM45A_119120859	0.438329	0.428571
FAM46B_27010085	0.524500	0.591837
FAM47E_76274726	0.403968	0.551020
FAM49A_16560118	0.394868	0.387755
FAM49A_16620763	0.434040	0.530612
FAM49B_129857298	0.388366	0.387755
FAM49B_129878911	0.332869	0.244898
FAM50A_154445375	0.645412	0.551020
FAM50A_154448398	0.536661	0.551020
FAM53A_1642856	0.582720	0.653061
FAM53A_1644058	0.582720	0.653061
FAM53B_124630537	0.543430	0.551020
FAM57B_30028334	0.579212	0.551020
FAM58A_153593679	0.570325	0.612245
FAM65A_67539992	0.594771	0.571429
FAM65A_67540008	0.594771	0.551020
FAM65B_24866822	0.373868	0.387755
FAM65C_50603776	0.541500	0.489796
FAM65C_50619315	0.517286	0.591837
FAM65C_50619660	0.517286	0.510204
FAM69A_92845179	0.407097	0.571429
FAM69B_136714428	0.615924	0.591837
FAM71F1_128727448	0.464026	0.489796
FAM71F1_128729725	0.464026	0.489796
FAM76A_27746243	0.437970	0.469388
FAM76B_95785387	0.374562	0.367347
FAM81A_59507648	0.359211	0.387755
FAM81B_95394460	0.367880	0.530612
FAM83D_38943379	0.420943	0.489796
FAM83D_38949690	0.454777	0.428571
FAM83E_48609681	0.538062	0.510204
FAM83F_40019041	0.455712	0.530612
FAM83F_40020785	0.491803	0.469388
FAM83F_40023896	0.566340	0.632653
FAM83H_143732407	0.627546	0.693878
FAM86B2_12426136	0.563887	0.591837
FAM92B_85108339	0.539511	0.489796
FAM92B_85108368	0.539511	0.469388
FAM92B_85111013	0.578526	0.653061
FAM96A_64083479	0.424021	0.408163
FAM98B_38473897	0.281879	0.346939
FAM98B_38474065	0.281879	0.367347
FAM98B_38474069	0.281879	0.387755
FAM98B_38475058	0.353067	0.244898
FAM98B_38477855	0.353067	0.448980
FAM9A_8796128	0.315230	0.306122
FAM9A_8796537	0.320317	0.285714
FAM9A_8797185	0.320317	0.428571
FAM9B_9028627	0.405970	0.408163
FAM9C_13043273	0.520833	0.306122
FAN1_30917158	0.386297	0.510204
FANCA_89751691	0.517673	0.530612
FANCA_89764802	0.486223	0.591837
FANCA_89769468	0.497884	0.551020
FANCA_89772241	0.517857	0.387755
FANCA_89784584	0.519703	0.469388
FANCA_89784648	0.519703	0.591837
FANCA_89785699	0.490680	0.551020
FANCA_89792134	0.564677	0.653061
FANCA_89804337	0.487616	0.469388
FANCA_89815706	0.514648	0.551020
FANCB_14848847	0.344576	0.428571
FANCB_14854493	0.328504	0.448980
FANCC_95135707	0.430583	0.387755
FANCC_95243449	0.409839	0.306122
FANCC_95247709	0.314907	0.367347
FANCC_95297156	0.403310	0.551020
FANCD2_10042199	0.408019	0.489796
FANCD2_10043048	0.373057	0.387755
FANCD2_10097774	0.412995	0.428571
FANCE_35459167	0.482022	0.469388
FANCI_89275246	0.382377	0.306122
FANCI_89276655	0.382377	0.306122
FANCI_89291885	0.379239	0.346939
FANCI_89294147	0.469149	0.367347
FANK1_125997950	0.396864	0.551020
FAP_162199493	0.401425	0.571429
FAP_162220194	0.375068	0.387755
FAR1_13728084	0.329741	0.387755
FARP1_98383571	0.399207	0.448980
FARP1_98389033	0.473613	0.612245
FARP1_98390931	0.443157	0.469388
FARP1_98394253	0.545756	0.489796
FARP1_98436701	0.491443	0.510204
FARP1_98437663	0.491443	0.571429
FARP2_241432450	0.413345	0.408163
FARP2_241438790	0.453725	0.428571
FARP2_241459559	0.559286	0.530612
FARP2_241466382	0.541236	0.653061
FARP2_241466388	0.541236	0.653061
