locus_id	gene	chrom	locus_start	locus_end	locus_strand	splice_score	snaptron_id	intron_start	intron_end	samples_count	coverage_sum	coverage_avg	coverage_median	left_annotated	right_annotated	source_dataset_id	annotated
CA12_63339578	CA12	chr15	63339578	63339579	-	0.050542	9971822	63338946	63339578	810	1292	1.595	1.0	aC19,cG19,cG38,cH38,gC19,gC24,gC25,gC26,gC29,gC33,kG19,kG38,mG19,mG38,rG19,rG38,sG19,sG38,vG19	cH38	2	1
RASL12_65059038	RASL12	chr15	65059038	65059039	-	0.042861	10013361	65058618	65059038	234	277	1.184	1.0	aC19,cG19,cG38,cH38,gC19,gC24,gC25,gC26,gC29,gC33,kG19,kG38,mG19,mG38,rG19,rG38,sG19,sG38,vG19	cH38	2	1
CILP_65208676	CILP	chr15	65208676	65208677	-	0.222094	10017832	65207765	65208676	150	172	1.147	1.0	aC19,cG19,cG38,cH38,gC19,gC24,gC25,gC26,gC29,gC33,kG19,kG38,mG19,mG38,rG19,rG38,sG19,sG38,vG19	cH38	2	1
INTS14_65597447	INTS14	chr15	65597447	65597448	-	0.030886	10025425	65595826	65597447	8953	16888	1.886	1.0	aC19,cG19,cG38,cH38,gC19,gC24,gC25,gC26,gC29,gC33,kG19,kG38,mG19,mG38,rG19,rG38,sG19,sG38,vG19	cH38	2	1
DENND4A_65701890	DENND4A	chr15	65701890	65701891	-	0.079487	10027757	65701891	65702304	18545	223637	12.059	9.0	aC19,cG19,cG38,cH38,gC19,gC24,gC25,gC26,gC29,gC33,kG19,kG38,mG19,mG38,rG19,rG38,sG19,sG38	aC19,cG19,cG38,cH38,gC19,gC24,gC25,gC26,gC29,gC33,kG19,kG38,mG19,mG38,rG19,rG38,sG19,sG38	2	1
ZWILCH_66540770	ZWILCH	chr15	66540770	66540771	+	0.139832	10042725	66540772	66546590	310	370	1.194	1.0	cH38	aC19,cG19,cG38,cH38,gC19,gC24,gC25,gC26,gC29,gC33,kG19,kG38,mG19,mG38,rG19,rG38,sG19,sG38,vG19	2	1
SMAD6_66708737	SMAD6	chr15	66708737	66708738	+	0.050305	10044930	66708739	66711667	16265	208515	12.82	6.0	aC19,cG19,cH38,gC19,kG19,sG19,sG38	aC19,cG19,cG38,cH38,gC19,gC24,gC25,gC26,gC29,gC33,kG19,kG38,mG19,mG38,rG19,rG38,sG19,sG38,vG19	2	1
SMAD6_66708737	SMAD6	chr15	66708737	66708738	+	0.050305	10044921	66708739	66708840	154	192	1.247	1.0	aC19,cG19,cH38,gC19,kG19,sG19,sG38	aC19,sG19,sG38	2	1
SH2D7_78094407	SH2D7	chr15	78094407	78094408	+	0.83481	10204192	78094409	78095385	7	7	1.0	1.0	sG38	cH38,sG38	2	1
WDR61_78290423	WDR61	chr15	78290423	78290424	-	0.326829	10209758	78290100	78290423	8857	18302	2.066	2.0	aC19,cG19,cG38,cH38,gC19,gC24,gC25,gC26,gC29,gC33,kG19,kG38,mG19,mG38,rG19,rG38,sG19,sG38,vG19	cH38	2	1
FSD2_82762278	FSD2	chr15	82762278	82762279	-	0.023448	10266745	82762279	82765165	3463	110287	31.847	5.0	aC19,cG19,cG38,cH38,gC19,gC24,gC25,gC26,gC29,gC33,kG19,kG38,mG19,mG38,rG19,rG38,sG19,sG38	aC19,cG19,cG38,cH38,gC19,gC24,gC25,gC26,gC29,gC33,kG19,kG38,mG19,mG38,rG19,rG38,sG19,sG38	2	1
WHAMM_82817701	WHAMM	chr15	82817701	82817702	+	0.109198	10267785	82817703	82817919	10230	22322	2.182	2.0	cH38	aC19,cG19,cG38,cH38,gC19,gC24,gC25,gC26,gC29,gC33,kG19,kG38,mG19,mG38,rG19,rG38,sG19,sG38	2	1
WHAMM_82818828	WHAMM	chr15	82818828	82818829	+	0.182383	10267818	82818830	82819322	3270	5368	1.642	1.0	cH38	aC19,cG19,cG38,cH38,gC19,gC24,gC25,gC26,gC29,gC33,kG19,kG38,mG19,mG38,rG19,rG38,sG19,sG38	2	1
WHAMM_82821838	WHAMM	chr15	82821838	82821839	+	0.172371	10267968	82821840	82823099	18588	196801	10.588	9.0	aC19,cH38,sG19,sG38	aC19,cG19,cG38,cH38,gC19,gC24,gC25,gC26,gC29,gC33,kG19,kG38,mG19,mG38,rG19,rG38,sG19,sG38	2	1
PDE8A_85092715	PDE8A	chr15	85092715	85092716	+	0.257783	10314310	85092717	85097947	4312	6719	1.558	1.0	cH38	aC19,cG19,cG38,cH38,gC19,gC24,gC25,gC26,gC29,gC33,kG19,kG38,mG19,mG38,rG19,rG38,sG19,sG38,vG19	2	1
AKAP13_85743378	AKAP13	chr15	85743378	85743379	+	0.291188	10323852	85743380	85743491	1228	1560	1.27	1.0	aC19,sG19,sG38	aC19,cG19,cG38,cH38,gC19,gC24,gC25,gC26,gC29,gC33,kG19,kG38,mG19,mG38,rG19,rG38,sG19,sG38	2	1
AKAP13_85743382	AKAP13	chr15	85743382	85743383	+	0.165484	10323852	85743380	85743491	1228	1560	1.27	1.0	aC19,sG19,sG38	aC19,cG19,cG38,cH38,gC19,gC24,gC25,gC26,gC29,gC33,kG19,kG38,mG19,mG38,rG19,rG38,sG19,sG38	2	1
NTRK3_88131890	NTRK3	chr15	88131890	88131891	-	0.204428	10332620	88128735	88131890	653	2766	4.236	2.0	aC19,cG19,cG38,cH38,gC19,gC24,gC25,gC26,gC29,gC33,kG19,kG38,mG19,mG38,rG19,rG38,sG19,sG38,vG19	cH38,sG38	2	1
NTRK3_88131890	NTRK3	chr15	88131890	88131891	-	0.204428	10332589	88127227	88131890	532	2749	5.167	3.0	aC19,cG19,cG38,cH38,gC19,gC24,gC25,gC26,gC29,gC33,kG19,kG38,mG19,mG38,rG19,rG38,sG19,sG38,vG19	cH38,sG38	2	1
MRPL46_88466103	MRPL46	chr15	88466103	88466104	-	0.133358	10334709	88465774	88466103	1851	2409	1.301	1.0	aC19,cG19,cG38,cH38,gC19,gC24,gC25,gC26,gC29,gC33,kG19,kG38,mG19,mG38,rG19,rG38,sG19,sG38,vG19	cH38	2	1
RHCG_89486741	RHCG	chr15	89486741	89486742	-	0.034743	10356851	89486742	89486798	19	26	1.368	1.0	cH38	aC19,cG19,cG38,cH38,gC19,gC24,gC25,gC26,gC29,gC33,kG19,kG38,mG19,mG38,rG19,rG38,sG19,sG38,vG19	2	1
WDR93_89731931	WDR93	chr15	89731931	89731932	+	0.073786	10362310	89731933	89733005	1150	3927	3.415	1.0	cH38,sG38	aC19,cG19,cG38,cH38,gC19,gC24,gC25,gC26,gC29,gC33,kG19,kG38,mG19,mG38,rG19,rG38,sG19,sG38	2	1
MESP1_89750442	MESP1	chr15	89750442	89750443	-	0.191857	10363304	89750228	89750442	929	1131	1.217	1.0	aC19,cG19,cG38,cH38,gC19,gC24,gC25,gC26,gC29,gC33,kG19,kG38,mG19,mG38,rG19,rG38,sG19,sG38,vG19	cH38	2	1
VPS33B_91008903	VPS33B	chr15	91008903	91008904	-	0.06373	10402957	91007965	91008903	9499	18742	1.973	1.0	aC19,cG19,cG38,cH38,gC19,gC24,gC25,gC26,gC29,gC33,kG19,kG38,mG19,mG38,rG19,rG38,sG19,sG38,vG19	cH38	2	1
LRRC28_99360285	LRRC28	chr15	99360285	99360286	+	0.124569	10462654	99360287	99361335	4978	19429	3.903	1.0	aC19,cH38,gC19,kG19,rG19,rG38,sG19,sG38	aC19,cG19,cG38,cH38,gC19,gC24,gC25,gC26,gC29,gC33,kG19,kG38,mG19,mG38,rG19,rG38,sG19,sG38,vG19	2	1
ALDH1A3_100903467	ALDH1A3	chr15	100903467	100903468	+	0.047758	10479408	100903469	100905522	455	572	1.257	1.0	cH38	aC19,cG19,cG38,cH38,gC19,gC24,gC25,gC26,gC29,gC33,kG19,kG38,mG19,mG38,rG19,rG38,sG19,sG38,vG19	2	1
WDR90_661889	WDR90	chr16	661889	661890	+	0.086677	10570401	661788	661890	18607	418807	22.508	17.0	aC19,cG19,cG38,cH38,gC19,gC24,gC25,gC26,gC29,gC33,kG19,kG38,rG19,rG38,sG19,sG38	aC19,cG19,cG38,cH38,gC19,gC24,gC25,gC26,gC29,gC33,kG19,kG38,rG19,rG38,sG19,sG38	2	1
CHTF18_792716	CHTF18	chr16	792716	792717	+	0.058057	10583245	792591	792717	18835	303431	16.11	12.0	aC19,cG19,cG38,cH38,gC19,gC24,gC25,gC26,gC29,gC33,kG19,kG38,mG19,mG38,rG19,rG38,sG19,sG38,vG19	aC19,cG19,cG38,cH38,gC19,gC24,gC25,gC26,gC29,gC33,kG19,kG38,mG19,mG38,rG19,rG38,sG19,sG38,vG19	2	1
CLCN7_1452893	CLCN7	chr16	1452893	1452894	-	0.10608	10619663	1452894	1453833	19069	1014283	53.19	48.0	aC19,cG19,cG38,cH38,gC19,gC24,gC25,gC26,gC29,gC33,kG19,kG38,mG19,mG38,rG19,rG38,sG19,sG38,vG19	aC19,cG19,cG38,cH38,gC19,gC24,gC25,gC26,gC29,gC33,kG19,kG38,mG19,mG38,rG19,rG38,sG19,sG38,vG19	2	1
TELO2_1502643	TELO2	chr16	1502643	1502644	+	0.097649	10621795	1502405	1502644	19060	805386	42.255	39.0	aC19,cG19,cG38,cH38,gC19,gC24,gC25,gC26,gC29,gC33,kG19,kG38,mG19,mG38,rG19,rG38,sG19,sG38,vG19	aC19,cG19,cG38,cH38,gC19,gC24,gC25,gC26,gC29,gC33,kG19,kG38,mG19,mG38,rG19,rG38,sG19,sG38,vG19	2	1
ABCA3_2297539	ABCA3	chr16	2297539	2297540	-	0.10174	10680208	2297540	2297765	17914	422816	23.603	12.0	aC19,cG19,cG38,cH38,gC19,gC24,gC25,gC26,gC29,gC33,kG19,kG38,mG19,mG38,rG19,rG38,sG19,sG38,vG19	aC19,cG19,cG38,cH38,gC19,gC24,gC25,gC26,gC29,gC33,kG19,kG38,mG19,mG38,rG19,rG38,sG19,sG38,vG19	2	1
CORO7_4407684	CORO7	chr16	4407684	4407685	-	0.367837	10767593	4407685	4408180	18990	529371	27.876	20.0	aC19,cG19,cG38,cH38,gC19,gC24,gC25,gC26,gC29,gC33,kG19,kG38,mG19,mG38,rG19,rG38,sG19,sG38,vG19	aC19,cG19,cG38,cH38,gC19,gC24,gC25,gC26,gC29,gC33,kG19,kG38,mG19,mG38,rG19,rG38,sG19,sG38,vG19	2	1
SEC14L5_5003157	SEC14L5	chr16	5003157	5003158	+	0.012009	10796791	5003159	5003401	127	295	2.323	1.0	cH38	aC19,cG19,cG38,cH38,gC19,gC24,gC25,gC26,gC29,gC33,kG19,kG38,mG19,mG38,rG19,rG38,sG19,sG38	2	1
USP7_8904293	USP7	chr16	8904293	8904294	-	0.100898	10821131	8903403	8904293	374	421	1.126	1.0	aC19,cG19,cG38,cH38,gC19,gC24,gC25,gC26,gC29,gC33,kG19,kG38,mG19,mG38,rG19,rG38,sG19,sG38	aC19	2	1
MKL2_14215022	MKL2	chr16	14215022	14215023	+	0.500936	10886919	14215024	14217125	2463	3734	1.516	1.0	aC19	aC19,cG19,cG38,cH38,gC19,gC24,gC25,gC26,gC29,gC33,kG19,kG38,mG19,mG38,rG19,rG38,sG19,sG38	2	1
MKL2_14243567	MKL2	chr16	14243567	14243568	+	0.012675	10887384	14243569	14245527	3070	4941	1.609	1.0	aC19,cH38,sG19,sG38	aC19,cG19,cG38,cH38,gC19,gC24,gC25,gC26,gC29,gC33,kG19,kG38,mG19,mG38,rG19,rG38,sG19,sG38	2	1
NTAN1_15047550	NTAN1	chr16	15047550	15047551	-	0.102811	10928969	15047551	15047854	19075	1048577	54.971	47.0	aC19,cG19,cG38,cH38,gC19,gC24,gC25,gC26,gC29,gC33,kG19,kG38,mG19,mG38,rG19,rG38,sG19,sG38,vG19	aC19,cG19,cG38,cH38,gC19,gC24,gC25,gC26,gC29,gC33,kG19,kG38,mG19,mG38,rG19,rG38,sG19,sG38,vG19	2	1
NTAN1_15047550	NTAN1	chr16	15047550	15047551	-	0.102811	10928982	15047551	15055890	16727	96264	5.755	5.0	aC19,cG19,cG38,cH38,gC19,gC24,gC25,gC26,gC29,gC33,kG19,kG38,mG19,mG38,rG19,rG38,sG19,sG38,vG19	aC19,cG19,cG38,cH38,gC19,gC24,gC25,gC26,gC29,gC33,kG19,kG38,mG19,mG38,rG19,rG38,sG19,sG38,vG19	2	1
RRN3_15065372	RRN3	chr16	15065372	15065373	-	0.10488	10929714	15065372	15068168	19051	998114	52.392	47.0	aC19,cG19,cG38,cH38,gC19,gC24,gC25,gC26,gC29,gC33,kG19,kG38,mG19,mG38,rG19,rG38,sG19,sG38,vG19	aC19,cG19,cG38,cH38,gC19,gC24,gC25,gC26,gC29,gC33,kG19,kG38,mG19,mG38,rG19,rG38,sG19,sG38,vG19	2	1
RRN3_15084285	RRN3	chr16	15084285	15084286	-	0.06902	10930326	15083583	15084285	5895	10100	1.713	1.0	aC19,cG19,cG38,cH38,gC19,gC24,gC25,gC26,gC29,gC33,kG19,kG38,mG19,mG38,rG19,rG38,sG19,sG38,vG19	cH38	2	1
KIAA0430_15619551	KIAA0430	chr16	15619551	15619552	-	0.049507	10949578	15617536	15619551	11446	26914	2.351	2.0	aC19,cG19,cG38,cH38,gC19,gC24,gC25,gC26,gC29,gC33,kG19,kG38,mG19,mG38,rG19,rG38,sG19,sG38,vG19	cH38	2	1
ACSM3_20788771	ACSM3	chr16	20788771	20788772	+	0.037308	11108323	20788773	20790586	4790	16094	3.36	2.0	cH38	aC19,cG19,cG38,cH38,gC19,gC24,gC25,gC26,gC29,gC33,kG19,kG38,rG19,rG38,sG19,sG38,vG19	2	1
ERI2_20790769	ERI2	chr16	20790769	20790770	-	0.037163	11108331	20789558	20790769	12133	34542	2.847	2.0	aC19,cG19,cG38,cH38,gC19,gC24,gC25,gC26,gC29,gC33,kG19,kG38,rG19,rG38,sG19,sG38,vG19	aC19,sG19,sG38	2	1
DNAH3_21129203	DNAH3	chr16	21129203	21129204	-	0.228166	11113671	21127813	21129203	454	1237	2.725	2.0	aC19,cG19,cG38,cH38,gC19,gC24,gC25,gC26,gC29,gC33,kG19,kG38,rG19,rG38,sG19,sG38,vG19	cH38	2	1
ZP2_21214027	ZP2	chr16	21214027	21214028	-	0.138658	11115502	21211673	21214027	8	8	1.0	1.0	cH38	cH38	2	1
CRYM_21277370	CRYM	chr16	21277370	21277371	-	0.257941	11116797	21275595	21277370	699	998	1.428	1.0	aC19,cG19,cG38,cH38,gC19,gC24,gC25,gC26,gC29,gC33,kG19,kG38,mG19,mG38,rG19,rG38,sG19,sG38,vG19	cH38	2	1
POLR3E_22313618	POLR3E	chr16	22313618	22313619	+	0.235984	11162324	22309511	22313619	19028	742206	39.006	33.0	aC19,cG19,cG38,cH38,gC19,gC24,gC25,gC26,gC29,gC33,kG19,kG38,mG19,mG38,rG19,rG38,sG19,sG38,vG19	aC19,cG19,cG38,cH38,gC19,gC24,gC25,gC26,gC29,gC33,kG19,kG38,mG19,mG38,rG19,rG38,sG19,sG38,vG19	2	1
POLR3E_22313618	POLR3E	chr16	22313618	22313619	+	0.235984	11162325	22309511	22313624	13437	37905	2.821	2.0	aC19,cG19,cG38,cH38,gC19,gC24,gC25,gC26,gC29,gC33,kG19,kG38,mG19,mG38,rG19,rG38,sG19,sG38,vG19	cH38	2	1
POLR3E_22313618	POLR3E	chr16	22313618	22313619	+	0.235984	11162205	22305207	22313619	944	1101	1.166	1.0	aC19,cG19,cG38,cH38,gC19,gC24,gC25,gC26,gC29,gC33,kG19,kG38,mG19,mG38,rG19,rG38,sG19,sG38,vG19	aC19,cG19,cG38,cH38,gC19,gC24,gC25,gC26,gC29,gC33,kG19,kG38,mG19,mG38,rG19,rG38,sG19,sG38,vG19	2	1
GGA2_23487984	GGA2	chr16	23487984	23487985	-	0.004718	11192466	23486791	23487984	12234	40160	3.283	2.0	aC19,cG19,cG38,cH38,gC19,gC24,gC25,gC26,gC29,gC33,kG19,kG38,mG19,mG38,rG19,rG38,sG19,sG38,vG19	kG19,sG19,sG38	2	1
PPP4C_30082744	PPP4C	chr16	30082744	30082745	+	0.258666	11365763	30082535	30082745	19080	2450861	128.452	104.0	aC19,cG19,cG38,cH38,gC19,gC24,gC25,gC26,gC29,gC33,kG19,kG38,mG19,mG38,rG19,rG38,sG19,sG38,vG19	aC19,cG19,cG38,cH38,gC19,gC24,gC25,gC26,gC29,gC33,kG19,kG38,mG19,mG38,rG19,rG38,sG19,sG38,vG19	2	1
FBRS_30661017	FBRS	chr16	30661017	30661018	+	0.272807	11403931	30661019	30661179	1591	3707	2.33	1.0	cH38	aC19,cG38,cH38,gC19,gC24,gC25,gC26,gC29,gC33,kG38,rG19,rG38,sG19,sG38,vG19	2	1
FUS_31190038	FUS	chr16	31190038	31190039	+	0.170549	11436138	31189795	31190039	19080	11234855	588.829	516.0	aC19,cG19,cG38,cH38,gC19,gC24,gC25,gC26,gC29,gC33,kG19,kG38,mG19,mG38,rG19,rG38,sG19,sG38,vG19	aC19,cG19,cG38,cH38,gC19,gC24,gC25,gC26,gC29,gC33,kG19,kG38,mG19,mG38,rG19,rG38,sG19,sG38,vG19	2	1
ITGAD_31425567	ITGAD	chr16	31425567	31425568	+	0.029118	11443879	31425569	31426014	2100	7569	3.604	1.0	cH38	aC19,cG19,cG38,cH38,gC19,gC24,gC25,gC26,gC29,gC33,kG19,kG38,mG19,mG38,rG19,rG38,sG19,sG38	2	1
C16orf87_46804335	C16orf87	chr16	46804335	46804336	-	0.17925	11485525	46803071	46804335	2511	3527	1.405	1.0	aC19,cG19,cG38,cH38,gC19,gC24,gC25,gC26,gC29,gC33,kG19,kG38,mG19,mG38,rG19,rG38,sG19,sG38,vG19	rG19,rG38	2	1
N4BP1_48547829	N4BP1	chr16	48547829	48547830	-	0.134227	11503354	48546255	48547829	432	507	1.174	1.0	aC19,cG19,cG38,cH38,gC19,gC24,gC25,gC26,gC29,gC33,kG19,kG38,mG19,mG38,rG19,rG38,sG19,sG38	cH38	2	1
RBL2_53450284	RBL2	chr16	53450284	53450285	+	0.185599	11535427	53450286	53451702	1686	3121	1.851	1.0	aC19,cH38,gC19,kG19,sG19,sG38	aC19,cG19,cG38,cH38,gC19,gC24,gC25,gC26,gC29,gC33,kG19,kG38,mG19,mG38,rG19,rG38,sG19,sG38,vG19	2	1
IRX3_54283817	IRX3	chr16	54283817	54283818	-	0.024538	11542801	54283741	54283817	203	238	1.172	1.0	aC19,cG19,cG38,cH38,gC19,gC24,gC25,gC26,gC29,gC33,kG19,kG38,mG19,mG38,rG19,rG38,sG19,sG38,vG19	cH38	2	1
OGFOD1_56452548	OGFOD1	chr16	56452548	56452549	+	0.239856	11562484	56452550	56453262	1301	2110	1.622	1.0	cH38,rG19,rG38,sG38	aC19,cG19,cG38,cH38,gC19,gC24,gC25,gC26,gC29,gC33,kG19,kG38,mG19,mG38,rG19,rG38,sG19,sG38,vG19	2	1
RSPRY1_57205380	RSPRY1	chr16	57205380	57205381	+	0.352613	11588464	57205382	57207592	303	353	1.165	1.0	cH38	aC19,cH38,gC19,gC24,gC25,gC26,gC29,gC33,kG38,sG19,sG38	2	1
CX3CL1_57375862	CX3CL1	chr16	57375862	57375863	+	0.004909	11592287	57375864	57379633	526	676	1.285	1.0	cH38	aC19,cG19,cG38,cH38,gC19,gC24,gC25,gC26,gC29,gC33,kG19,kG38,mG19,mG38,rG19,rG38,sG19,sG38,vG19	2	1
CES4A_66993182	CES4A	chr16	66993182	66993183	+	0.061305	11664400	66993184	66995627	1844	19691	10.678	7.0	cH38	aC19,cG19,cG38,cH38,gC19,gC24,gC25,gC26,gC29,gC33,kG19,kG38,mG19,mG38,rG19,rG38,sG19,sG38	2	1
ZDHHC1_67403042	ZDHHC1	chr16	67403042	67403043	-	0.344255	11683555	67401499	67403042	1021	1698	1.663	1.0	cH38	cH38	2	1
SLC12A4_67950493	SLC12A4	chr16	67950493	67950494	-	0.063444	11710419	67950494	67950653	19042	1503056	78.934	69.0	aC19,cG19,cG38,cH38,gC19,gC24,gC25,gC26,gC29,gC33,kG19,kG38,mG19,mG38,rG19,rG38,sG19,sG38,vG19	aC19,cG19,cG38,cH38,gC19,gC24,gC25,gC26,gC29,gC33,kG19,kG38,mG19,mG38,rG19,rG38,sG19,sG38,vG19	2	1
SLC12A4_67950493	SLC12A4	chr16	67950493	67950494	-	0.063444	11710429	67950494	67951139	15289	81808	5.351	4.0	aC19,cG19,cG38,cH38,gC19,gC24,gC25,gC26,gC29,gC33,kG19,kG38,mG19,mG38,rG19,rG38,sG19,sG38,vG19	aC19,cG19,cG38,cH38,gC19,gC24,gC25,gC26,gC29,gC33,kG19,kG38,mG19,mG38,rG19,rG38,sG19,sG38,vG19	2	1
MTSS1L_70679109	MTSS1L	chr16	70679109	70679110	-	0.031769	11797344	70678410	70679109	16193	88481	5.464	4.0	aC19,cG19,cG38,cH38,gC19,gC24,gC25,gC26,gC29,gC33,kG19,kG38,mG19,mG38,rG19,rG38,sG19,sG38	cH38	2	1
IST1_71918257	IST1	chr16	71918257	71918258	+	0.071489	11816588	71918259	71920738	12926	48362	3.741	2.0	aC19,cH38,sG19,sG38	aC19,cG19,cG38,cH38,gC19,gC24,gC25,gC26,gC29,gC33,kG19,kG38,mG19,mG38,rG19,rG38,sG19,sG38,vG19	2	1
RFWD3_74631740	RFWD3	chr16	74631740	74631741	-	0.373885	11851948	74630958	74631740	992	1195	1.205	1.0	aC19,cG19,cG38,cH38,gC19,gC24,gC25,gC26,gC29,gC33,kG19,kG38,mG19,mG38,rG19,rG38,sG19,sG38	cH38	2	1
CNTNAP4_76456921	CNTNAP4	chr16	76456921	76456922	+	0.125631	11887716	76456923	76461955	55	61	1.109	1.0	cH38,rG19,rG38	aC19,cG19,cG38,cH38,gC19,gC24,gC25,gC26,gC29,gC33,kG19,kG38,mG19,mG38,rG19,rG38,sG19,sG38,vG19	2	1
CNTNAP4_76456921	CNTNAP4	chr16	76456921	76456922	+	0.125631	11887712	76456923	76459049	37	43	1.162	1.0	cH38,rG19,rG38	cH38,rG19,rG38	2	1
DYNLRB2_80544473	DYNLRB2	chr16	80544473	80544474	+	0.462987	11905289	80544475	80544700	18	24	1.333	1.0	cH38	aC19,cH38	2	1
GAN_81351750	GAN	chr16	81351750	81351751	+	0.029936	11916010	81351752	81354404	1666	2251	1.351	1.0	cH38	aC19,cG19,cG38,cH38,gC19,gC24,gC25,gC26,gC29,gC33,kG19,kG38,mG19,mG38,rG19,rG38,sG19,sG38,vG19	2	1
FBXO31_87347058	FBXO31	chr16	87347058	87347059	-	0.177697	11998470	87343766	87347058	8335	25908	3.108	2.0	aC19,cG19,cG38,cH38,gC19,gC24,gC25,gC26,gC29,gC33,kG19,kG38,mG19,mG38,rG19,rG38,sG19,sG38	cH38	2	1
MVD_88655730	MVD	chr16	88655730	88655731	-	0.291674	12038837	88655731	88656104	19076	1563034	81.937	58.0	aC19,cG19,cG38,cH38,gC19,gC24,gC25,gC26,gC29,gC33,kG19,kG38,mG19,mG38,rG19,rG38,sG19,sG38,vG19	aC19,cG19,cG38,cH38,gC19,gC24,gC25,gC26,gC29,gC33,kG19,kG38,mG19,mG38,rG19,rG38,sG19,sG38,vG19	2	1
CPNE7_89596350	CPNE7	chr16	89596350	89596351	+	0.338288	12087209	89596352	89596483	5206	25827	4.961	2.0	cH38	aC19,cG19,cG38,cH38,gC19,gC24,gC25,gC26,gC29,gC33,kG19,kG38,mG19,mG38,rG19,rG38,sG19,sG38,vG19	2	1
SPIRE2_89860681	SPIRE2	chr16	89860681	89860682	+	0.226497	12105522	89859355	89860682	15872	240542	15.155	6.0	aC19,cG19,cG38,cH38,gC19,gC24,gC25,gC26,gC29,gC33,kG19,kG38,mG19,mG38,rG19,rG38,sG19,sG38	aC19,cG19,cG38,cH38,gC19,gC24,gC25,gC26,gC29,gC33,kG19,kG38,mG19,mG38,rG19,rG38,sG19,sG38	2	1
SPIRE2_89861285	SPIRE2	chr16	89861285	89861286	+	0.218176	12105668	89861287	89863475	8813	36610	4.154	2.0	aC19,cH38,sG19,sG38	aC19,cG19,cG38,cH38,gC19,gC24,gC25,gC26,gC29,gC33,kG19,kG38,mG19,mG38,rG19,rG38,sG19,sG38	2	1
PRPF8_1679410	PRPF8	chr17	1679410	1679411	-	0.077911	12249336	1679411	1679608	18972	973306	51.302	44.0	aC19,cG19,cG38,cH38,gC19,gC24,gC25,gC26,gC29,gC33,kG19,kG38,mG19,mG38,rG19,rG38,sG19,sG38,vG19	aC19,cG19,cG38,cH38,gC19,gC24,gC25,gC26,gC29,gC33,kG19,kG38,mG19,mG38,rG19,rG38,sG19,sG38,vG19	2	1
RPA1_1894443	RPA1	chr17	1894443	1894444	+	0.126522	12261963	1894445	1895008	3300	4627	1.402	1.0	cH38	aC19,cG19,cG38,cH38,gC19,gC24,gC25,gC26,gC29,gC33,kG19,kG38,mG19,mG38,rG19,rG38,sG19,sG38,vG19	2	1
DPH1_2037337	DPH1	chr17	2037337	2037338	+	0.037971	12265768	2037339	2039754	9330	20376	2.184	1.0	cH38,rG19,rG38	aC19,cG19,cG38,cH38,gC19,gC24,gC25,gC26,gC29,gC33,kG19,kG38,mG19,mG38,rG19,rG38,sG19,sG38	2	1
ASPA_3497745	ASPA	chr17	3497745	3497746	+	0.042826	12301667	3497747	3498890	6011	11861	1.973	1.0	cH38	aC19,cG19,cG38,cH38,gC19,gC24,gC25,gC26,gC29,gC33,kG19,kG38,mG19,mG38,rG19,rG38,sG19,sG38,vG19	2	1
CTNS_3654996	CTNS	chr17	3654996	3654997	+	0.030845	12307589	3648932	3654997	18505	222750	12.037	10.0	aC19,cG19,cG38,cH38,gC19,gC24,gC25,gC26,gC29,gC33,kG19,kG38,mG19,mG38,rG19,rG38,sG19,sG38,vG19	aC19,cG19,cG38,cH38,gC19,gC24,gC25,gC26,gC29,gC33,kG19,kG38,mG19,mG38,rG19,rG38,sG19,sG38,vG19	2	1
CTNS_3654996	CTNS	chr17	3654996	3654997	+	0.030845	12307503	3647523	3654997	13041	33522	2.571	2.0	aC19,cG19,cG38,cH38,gC19,gC24,gC25,gC26,gC29,gC33,kG19,kG38,mG19,mG38,rG19,rG38,sG19,sG38,vG19	aC19,cG19,cG38,cH38,gC19,gC24,gC25,gC26,gC29,gC33,kG19,kG38,mG19,mG38,rG19,rG38,sG19,sG38,vG19	2	1
CTNS_3654996	CTNS	chr17	3654996	3654997	+	0.030845	12307218	3640268	3654997	6581	10681	1.623	1.0	aC19,cG19,cG38,cH38,gC19,gC24,gC25,gC26,gC29,gC33,kG19,kG38,mG19,mG38,rG19,rG38,sG19,sG38,vG19	aC19,cG19,cG38,cH38,gC19,gC24,gC25,gC26,gC29,gC33,kG19,kG38,mG19,mG38,rG19,rG38,sG19,sG38,vG19	2	1
CTNS_3654996	CTNS	chr17	3654996	3654997	+	0.030845	12306939	3637317	3654997	2784	3632	1.305	1.0	aC19,cH38,gC19,gC24,gC25,gC26,gC29,gC33,kG19,kG38,mG19,mG38,rG19,rG38,sG19,sG38,vG19	aC19,cG19,cG38,cH38,gC19,gC24,gC25,gC26,gC29,gC33,kG19,kG38,mG19,mG38,rG19,rG38,sG19,sG38,vG19	2	1
ITGAE_3722053	ITGAE	chr17	3722053	3722054	-	0.077201	12312673	3720403	3722053	8463	14594	1.724	1.0	aC19,cG19,cG38,cH38,gC19,gC24,gC25,gC26,gC29,gC33,kG19,kG38,mG19,mG38,rG19,rG38,sG19,sG38	cH38	2	1
