locus_id	gene	chrom	locus_start	locus_end	locus_strand	splice_score	snaptron_id	intron_start	intron_end	samples_count	coverage_sum	coverage_avg	coverage_median	left_annotated	right_annotated	source_dataset_id	annotated
4090	CUL4A	chr13	113209778	113209779	+	0.268673	56598309	113209776	113218944	2945	4148	1.408	1.0	aC19,cG19,cG38,cH38,gC19,gC24,gC25,gC26,gC29,gC33,kG19,kG38,mG19,mG38,rG19,rG38,sG19,sG38,vG19	aC19,cG19,cG38,cH38,gC19,gC24,gC25,gC26,gC29,gC33,kG19,kG38,mG19,mG38,rG19,rG38,sG19,sG38,vG19	0	1
4095	CUL4A	chr13	113261647	113261648	+	0.210585	56614147	113261649	113263486	13147	20263	1.541	1.0	cH38	aC19,cG19,cG38,cH38,gC19,gC24,gC25,gC26,gC29,gC33,kG19,kG38,mG19,mG38,rG19,rG38,sG19,sG38,vG19	0	1
4114	OXA1L	chr14	22769789	22769790	+	0.112845	57331093	22768172	22769790	214406	20559177	95.889	35.0	aC19,cG19,cG38,cH38,gC19,gC24,gC25,gC26,gC29,gC33,kG19,kG38,mG19,mG38,rG19,rG38,sG38,vG19	aC19,cG19,cG38,cH38,gC19,gC24,gC25,gC26,gC29,gC33,kG19,kG38,mG19,mG38,rG19,rG38,sG38,vG19	0	1
4114	OXA1L	chr14	22769789	22769790	+	0.112845	57330422	22767410	22769790	5803	9376	1.616	1.0	aC19,cG19,cG38,cH38,gC19,gC24,gC25,gC26,gC29,gC33,kG19,kG38,mG19,mG38,rG19,rG38,sG19,sG38,vG19	aC19,cG19,cG38,cH38,gC19,gC24,gC25,gC26,gC29,gC33,kG19,kG38,mG19,mG38,rG19,rG38,sG38,vG19	0	1
4114	OXA1L	chr14	22769789	22769790	+	0.112845	57329917	22766915	22769790	1355	1892	1.396	1.0	aC19,gC19,gC24,gC25,gC26,gC29,gC33,kG38,sG19,sG38,vG19	aC19,cG19,cG38,cH38,gC19,gC24,gC25,gC26,gC29,gC33,kG19,kG38,mG19,mG38,rG19,rG38,sG38,vG19	0	1
4114	OXA1L	chr14	22769789	22769790	+	0.112845	57331152	22768303	22769790	606	745	1.229	1.0	cH38	aC19,cG19,cG38,cH38,gC19,gC24,gC25,gC26,gC29,gC33,kG19,kG38,mG19,mG38,rG19,rG38,sG38,vG19	0	1
4114	OXA1L	chr14	22769789	22769790	+	0.112845	57331081	22768168	22769790	4	14	3.5	3.0	aC19,sG19	aC19,cG19,cG38,cH38,gC19,gC24,gC25,gC26,gC29,gC33,kG19,kG38,mG19,mG38,rG19,rG38,sG38,vG19	0	1
4128	PSME1	chr14	24136896	24136897	+	0.010148	57645121	24136302	24136897	46176	112368	2.433	1.0	aC19,cG19,cG38,cH38,gC19,gC24,gC25,gC26,gC29,gC33,kG19,kG38,mG19,mG38,rG19,rG38,sG19,sG38,vG19	cH38,gC19,gC24,gC25,gC26,gC29,gC33,kG38,sG19,sG38,vG19	0	1
4128	PSME1	chr14	24136896	24136897	+	0.010148	57645443	24136898	24136984	41001	93047	2.269	1.0	cH38	aC19,cG19,cG38,cH38,gC19,gC24,gC25,gC26,gC29,gC33,kG19,kG38,mG19,mG38,rG19,rG38,sG19,sG38,vG19	0	1
4137	G2E3	chr14	30598399	30598400	+	0.048678	57880352	30598401	30598482	76653	335542	4.377	2.0	cH38	aC19,cG19,cG38,cH38,gC19,gC24,gC25,gC26,gC29,gC33,kG19,kG38,mG19,mG38,rG19,rG38,sG19,sG38,vG19	0	1
4161	PPP2R3C	chr14	35112044	35112045	-	0.416638	58329770	35110630	35112044	41921	119534	2.851	1.0	aC19,cG19,cG38,cH38,gC19,gC24,gC25,gC26,gC29,gC33,kG19,kG38,mG19,mG38,rG19,rG38,sG19,sG38,vG19	cH38	0	1
4163	PPP2R3C	chr14	35121116	35121117	-	0.076043	58331044	35116738	35121116	1150	2833	2.463	1.0	aC19,cG19,cG38,cH38,gC19,gC24,gC25,gC26,gC29,gC33,kG19,kG38,mG19,mG38,rG19,rG38,sG19,sG38,vG19	aC19,cH38,sG19,sG38	0	1
4181	SEC23A	chr14	39037465	39037466	-	0.004745	58506624	39033329	39037469	32204	65884	2.046	1.0	aC19,cG19,cG38,cH38,gC19,gC24,gC25,gC26,gC29,gC33,kG19,kG38,mG19,mG38,rG19,rG38,sG19,sG38,vG19	cH38	0	1
4182	SEC23A	chr14	39037469	39037470	-	0.008412	58506624	39033329	39037469	32204	65884	2.046	1.0	aC19,cG19,cG38,cH38,gC19,gC24,gC25,gC26,gC29,gC33,kG19,kG38,mG19,mG38,rG19,rG38,sG19,sG38,vG19	cH38	0	1
4189	LRFN5	chr14	41888536	41888537	+	0.112563	58612921	41888538	41891249	11169	27815	2.49	1.0	cH38,rG19,rG38	aC19,cG19,cG38,cH38,gC19,gC24,gC25,gC26,gC29,gC33,kG19,kG38,mG19,mG38,rG19,rG38,sG19,sG38,vG19	0	1
4198	FKBP3	chr14	45132258	45132259	-	0.281047	58682948	45130801	45132258	30172	60482	2.005	1.0	aC19,cG19,cG38,cH38,gC19,gC24,gC25,gC26,gC29,gC33,kG19,kG38,mG19,mG38,rG19,rG38,sG19,sG38,vG19	cH38	0	1
4198	FKBP3	chr14	45132258	45132259	-	0.281047	58683005	45130816	45132258	337	400	1.187	1.0	cH38	cH38	0	1
4208	MIS18BP1	chr14	45237171	45237172	-	0.37976	58696283	45235945	45237171	43830	113294	2.585	1.0	aC19,cG19,cG38,cH38,gC19,gC24,gC25,gC26,gC29,gC33,kG19,kG38,mG19,mG38,rG19,rG38,sG38,vG19	cH38	0	1
4243	GNPNAT1	chr14	52778757	52778758	-	0.060494	59174033	52778459	52778757	62183	209964	3.377	2.0	aC19,cG19,cG38,cH38,gC19,gC24,gC25,gC26,gC29,gC33,kG19,kG38,mG19,mG38,rG19,rG38,sG19,sG38,vG19	cH38	0	1
4267	TMEM260	chr14	56635275	56635276	+	0.113936	59420227	56635277	56636507	72229	234553	3.247	2.0	aC19,cH38,sG19,sG38	aC19,cG19,cG38,cH38,gC19,gC24,gC25,gC26,gC29,gC33,kG19,kG38,rG19,rG38,sG19,sG38,vG19	0	1
4288	DAAM1	chr14	59360151	59360152	+	0.093475	59567703	59360153	59360801	8553	29569	3.457	1.0	cH38	aC19,cG19,cG38,cH38,gC19,gC24,gC25,gC26,gC29,gC33,kG19,kG38,mG19,mG38,rG19,rG38,sG19,sG38,vG19	0	1
4300	C14orf39	chr14	60483906	60483907	-	0.26499	59628529	60483818	60483906	5249	10000	1.905	1.0	aC19,cG19,cG38,cH38,gC19,gC24,gC25,gC26,gC29,gC33,kG19,kG38,mG19,mG38,rG19,rG38,sG19,sG38,vG19	cH38	0	1
4305	PRKCH	chr14	61549384	61549385	+	0.131901	59694090	61549386	61549684	11507	50292	4.371	2.0	cH38	aC19,cG19,cG38,cH38,gC19,gC24,gC25,gC26,gC29,gC33,kG19,kG38,mG19,mG38,rG19,rG38,sG19,sG38,vG19	0	1
4355	TMEM229B	chr14	67468440	67468441	-	0.020842	60141288	67467866	67468440	5084	8094	1.592	1.0	aC19,cH38,gC19,gC24,gC25,gC26,gC29,gC33,kG19,kG38,sG19,sG38	cH38	0	1
4356	PLEKHH1	chr14	67569697	67569698	+	0.406632	60152273	67569699	67569920	16187	40532	2.504	1.0	aC19,cH38,sG19,sG38	aC19,cG19,cG38,cH38,gC19,gC24,gC25,gC26,gC29,gC33,kG19,kG38,mG19,mG38,rG19,rG38,sG19,sG38	0	1
4358	RDH12	chr14	67723003	67723004	+	0.015434	60182471	67723005	67724472	2101	11858	5.644	2.0	cH38	aC19,cG19,cG38,cH38,gC19,gC24,gC25,gC26,gC29,gC33,kG19,kG38,mG19,mG38,rG19,rG38,sG19,sG38	0	1
4361	ZFYVE26	chr14	67795342	67795343	-	0.170233	60191011	67794240	67795342	31525	65679	2.083	1.0	aC19,cG19,cG38,cH38,gC19,gC24,gC25,gC26,gC29,gC33,kG19,kG38,mG19,mG38,rG19,rG38,sG19,sG38	cH38	0	1
4387	HEATR4	chr14	73508078	73508079	-	0.022935	60685721	73506572	73508078	1830	2402	1.313	1.0	aC19,cG19,cG38,cH38,gC19,gC24,gC25,gC26,gC29,gC33,kG19,kG38,mG19,mG38,rG19,rG38,sG19,sG38	cH38	0	1
4389	ACOT4	chr14	73594037	73594038	+	0.032343	60711986	73594039	73595048	31971	84162	2.632	1.0	cH38	aC19,cG19,cG38,cH38,gC19,gC24,gC25,gC26,gC29,gC33,kG19,kG38,mG19,mG38,rG19,rG38,sG19,sG38	0	1
4400	LIN52	chr14	74091137	74091138	+	0.344638	60828755	74091139	74091231	5389	7572	1.405	1.0	cH38	aC19,cG19,cG38,cH38,gC19,gC24,gC25,gC26,gC29,gC33,kG19,kG38,mG19,mG38,rG19,rG38,sG19,sG38	0	1
4427	AHSA1	chr14	77458365	77458366	+	0.024885	61212688	77458367	77459615	2102	2681	1.275	1.0	cH38	aC19,cG19,cG38,cH38,gC19,gC24,gC25,gC26,gC29,gC33,kG19,kG38,mG19,mG38,rG19,rG38,sG19,sG38	0	1
4429	SPTLC2	chr14	77565731	77565732	-	0.397402	61238531	77562490	77565731	18939	45259	2.39	1.0	aC19,cG19,cG38,cH38,gC19,gC24,gC25,gC26,gC29,gC33,kG19,kG38,mG19,mG38,rG19,rG38,sG19,sG38	cH38	0	1
4435	CEP128	chr14	80907316	80907317	-	0.021511	61355125	80906082	80907316	24610	49126	1.996	1.0	aC19,cG19,cG38,cH38,gC19,gC24,gC25,gC26,gC29,gC33,kG19,kG38,mG19,mG38,rG19,rG38,sG19,sG38	cH38	0	1
4453	TTC7B	chr14	90676901	90676902	-	0.096697	61699282	90676661	90676901	4622	9348	2.023	1.0	aC19,cG19,cG38,cH38,gC19,gC24,gC25,gC26,gC29,gC33,kG19,kG38,mG19,mG38,rG19,rG38,sG19,sG38	cH38	0	1
4465	PPP4R3A	chr14	91466256	91466257	-	0.487649	61800460	91465420	91466260	147055	1819713	12.374	6.0	aC19,cG19,cG38,cH38,gC19,gC24,gC25,gC26,gC29,gC33,kG19,kG38,mG19,mG38,rG19,rG38,sG19,sG38	aC19,cH38,gC19,gC24,gC25,gC26,gC29,gC33,kG19,kG38,rG19,rG38,sG19,sG38	0	1
4483	SLC24A4	chr14	92447369	92447370	+	0.034114	61892636	92445343	92447370	22250	106419	4.783	2.0	cG19,cG38,cH38,gC19,gC24,gC25,gC26,gC29,gC33,kG19,kG38,mG19,mG38,rG19,rG38,sG19,sG38	cG19,cG38,cH38,gC19,gC24,gC25,gC26,gC29,gC33,kG19,kG38,mG19,mG38,rG19,rG38,sG19,sG38	0	1
4503	LINC00521	chr14	93997997	93997998	+	0.00843	62035740	93997294	93997998	2018	3326	1.648	1.0	aC19,cH38,gC19,gC24,gC25,gC26,gC29,gC33,kG19,kG38,rG19,rG38,sG19,sG38,vG19	aC19,cH38,gC19,gC24,gC25,gC26,gC29,gC33,kG19,kG38,rG19,rG38,sG19,sG38,vG19	0	1
4503	LINC00521	chr14	93997997	93997998	+	0.00843	62035755	93997572	93997998	226	3189	14.111	4.0	aC19,cH38,gC19,gC24,gC25,gC26,gC29,gC33,kG19,kG38,rG19,rG38,sG19,sG38,vG19	aC19,cH38,gC19,gC24,gC25,gC26,gC29,gC33,kG19,kG38,rG19,rG38,sG19,sG38,vG19	0	1
4515	CLMN	chr14	95210879	95210880	-	0.314326	62132420	95210880	95213218	126732	1885132	14.875	5.0	aC19,cG19,cG38,cH38,gC19,gC24,gC25,gC26,gC29,gC33,kG19,kG38,mG19,mG38,rG19,rG38,sG19,sG38	aC19,cG19,cG38,cH38,gC19,gC24,gC25,gC26,gC29,gC33,kG19,kG38,mG19,mG38,rG19,rG38,sG19,sG38	0	1
4526	SETD3	chr14	99407348	99407349	-	0.113411	62297556	99406591	99407348	420	664	1.581	1.0	aC19,cG19,cG38,cH38,gC19,gC24,gC25,gC26,gC29,gC33,kG19,kG38,mG19,mG38,rG19,rG38,sG19,sG38,vG19	cH38	0	1
4537	SLC25A47	chr14	100329100	100329101	+	0.190675	62418336	100329102	100329364	203	250	1.232	1.0	cH38	aC19,cG19,cG38,cH38,gC19,gC24,gC25,gC26,gC29,gC33,kG19,kG38,mG19,mG38,rG19,rG38,sG19,sG38	0	1
4545	TECPR2	chr14	102430857	102430858	+	0.094408	62710281	102430859	102431795	769	938	1.22	1.0	aC19,sG19,sG38	aC19,cG19,cG38,cH38,gC19,gC24,gC25,gC26,gC29,gC33,kG19,kG38,mG19,mG38,rG19,rG38,sG19,sG38	0	1
4555	CDC42BPB	chr14	102946684	102946685	-	0.04884	62830121	102946685	102947720	158630	6535834	41.202	18.0	aC19,cG19,cG38,cH38,gC19,gC24,gC25,gC26,gC29,gC33,kG19,kG38,mG19,mG38,rG19,rG38,sG19,sG38	aC19,cG19,cG38,cH38,gC19,gC24,gC25,gC26,gC29,gC33,kG19,kG38,mG19,mG38,rG19,rG38,sG19,sG38	0	1
4580	MTA1	chr14	105468695	105468696	+	0.029099	63371461	105468692	105469466	16428	30355	1.848	1.0	cH38	aC19,cG19,cG38,cH38,gC19,gC24,gC25,gC26,gC29,gC33,kG19,kG38,mG19,mG38,rG19,rG38,sG19,sG38,vG19	0	1
4590	TUBGCP5	chr15	23008881	23008882	-	0.05597	64867162	23008882	23009944	161380	2331956	14.45	7.0	aC19,cG38,cH38,gC19,gC24,gC25,gC26,gC29,gC33,kG19,kG38,mG19,mG38,rG19,rG38,sG19,sG38,vG19	aC19,cG38,cH38,gC19,gC24,gC25,gC26,gC29,gC33,kG19,kG38,mG19,mG38,rG19,rG38,sG19,sG38,vG19	0	1
4592	UBE3A	chr15	25359983	25359984	-	0.004967	65057325	25356897	25359983	21887	36505	1.668	1.0	aC19,cG19,cG38,cH38,gC19,gC24,gC25,gC26,gC29,gC33,kG19,kG38,mG19,mG38,rG19,rG38,sG19,sG38	cH38	0	1
4596	GABRA5	chr15	26946032	26946033	+	0.020542	65112052	26946034	26947933	1605	2556	1.593	1.0	cH38	aC19,cG19,cG38,cH38,gC19,gC24,gC25,gC26,gC29,gC33,kG19,kG38,mG19,mG38,rG19,rG38,sG19,sG38	0	1
4605	HERC2	chr15	28214346	28214347	-	0.362797	65153574	28214347	28214470	471	521	1.106	1.0	sG19,sG38	sG19,sG38	0	1
4644	RYR3	chr15	33821521	33821522	+	0.207015	65625585	33821370	33821522	22933	168062	7.328	2.0	aC19,cG19,cG38,cH38,gC19,gC24,gC25,gC26,gC29,gC33,kG19,kG38,rG19,rG38,sG19,sG38	aC19,cG19,cG38,cH38,gC19,gC24,gC25,gC26,gC29,gC33,kG19,kG38,rG19,rG38,sG19,sG38	0	1
4662	C15orf41	chr15	36694750	36694751	+	0.036125	65816078	36694752	36695029	45110	107053	2.373	1.0	sG38	sG38	0	1
4663	MEIS2	chr15	37097266	37097267	-	0.145156	65834517	37096431	37097270	7443	17392	2.337	1.0	aC19,cG19,cG38,cH38,gC19,gC24,gC25,gC26,gC29,gC33,kG19,kG38,mG19,mG38,rG19,rG38,sG19,sG38,vG19	aC19,gC19,gC24,gC25,gC26,gC29,gC33,kG38,sG19,sG38	0	1
4673	SRP14	chr15	40037047	40037048	-	0.229974	65952460	40037048	40038281	1351	1823	1.349	1.0	cH38	aC19,cG19,cG38,cH38,gC19,gC24,gC25,gC26,gC29,gC33,kG19,kG38,mG19,mG38,rG19,rG38,sG19,sG38	0	1
4673	SRP14	chr15	40037047	40037048	-	0.229974	65952457	40037048	40037308	118	160	1.356	1.0	cH38	aC19,cH38,gC19,gC24,gC25,gC26,gC29,gC33,kG19,kG38,rG19,rG38,sG19,sG38	0	1
4698	ITPKA	chr15	41501365	41501366	+	0.030343	66308306	41501367	41501462	16345	33014	2.02	1.0	aC19,cH38,sG19,sG38	aC19,cG19,cG38,cH38,gC19,gC24,gC25,gC26,gC29,gC33,kG19,kG38,mG19,mG38,rG19,rG38,sG19,sG38,vG19	0	1
4699	LTK	chr15	41511346	41511347	-	0.011181	66311050	41511347	41511421	7318	19471	2.661	1.0	aC19,cG19,cG38,cH38,gC19,gC24,gC25,gC26,gC29,gC33,kG19,kG38,mG19,mG38,rG19,rG38,sG19,sG38,vG19	aC19,cG19,cG38,cH38,gC19,gC24,gC25,gC26,gC29,gC33,kG19,kG38,mG19,mG38,rG19,rG38,sG19,sG38,vG19	0	1
4700	RPAP1	chr15	41534935	41534936	-	0.063219	66319613	41534936	41535511	163841	2860770	17.461	8.0	aC19,cG19,cG38,cH38,gC19,gC24,gC25,gC26,gC29,gC33,kG19,kG38,mG19,mG38,rG19,rG38,sG19,sG38,vG19	aC19,cG19,cG38,cH38,gC19,gC24,gC25,gC26,gC29,gC33,kG19,kG38,mG19,mG38,rG19,rG38,sG19,sG38,vG19	0	1
4708	MAPKBP1	chr15	41820080	41820081	+	0.155693	66368776	41820082	41820831	14554	28173	1.936	1.0	aC19,cH38,sG19,sG38	aC19,cG19,cG38,cH38,gC19,gC24,gC25,gC26,gC29,gC33,kG19,kG38,mG19,mG38,rG19,rG38,sG19,sG38,vG19	0	1
4745	TUBGCP4	chr15	43376096	43376097	+	0.182343	66589272	43371433	43376097	159948	2611117	16.325	7.0	aC19,cG19,cG38,cH38,gC19,gC24,gC25,gC26,gC29,gC33,kG19,kG38,mG19,mG38,rG19,rG38,sG19,sG38	aC19,cG19,cG38,cH38,gC19,gC24,gC25,gC26,gC29,gC33,kG19,kG38,mG19,mG38,rG19,rG38,sG19,sG38	0	1
4745	TUBGCP4	chr15	43376096	43376097	+	0.182343	66589065	43371219	43376097	24908	42069	1.689	1.0	cH38	aC19,cG19,cG38,cH38,gC19,gC24,gC25,gC26,gC29,gC33,kG19,kG38,mG19,mG38,rG19,rG38,sG19,sG38	0	1
4745	TUBGCP4	chr15	43376096	43376097	+	0.182343	66588626	43369703	43376097	155	607	3.916	2.0	aC19,gC19,gC24,gC25,gC26,gC29,gC33,kG38,sG19,sG38	aC19,cG19,cG38,cH38,gC19,gC24,gC25,gC26,gC29,gC33,kG19,kG38,mG19,mG38,rG19,rG38,sG19,sG38	0	1
4752	PPIP5K1	chr15	43577535	43577536	-	0.107526	66638235	43577536	43577621	150150	2292804	15.27	6.0	aC19,cG19,cG38,cH38,gC19,gC24,gC25,gC26,gC29,gC33,kG19,kG38,mG19,mG38,rG19,rG38,sG19,sG38,vG19	aC19,cG19,cG38,cH38,gC19,gC24,gC25,gC26,gC29,gC33,kG19,kG38,mG19,mG38,rG19,rG38,sG19,sG38,vG19	0	1
4763	CTDSPL2	chr15	44493181	44493182	+	0.11622	66815483	44493183	44496379	29843	57256	1.919	1.0	cH38	aC19,cG19,cG38,cH38,gC19,gC24,gC25,gC26,gC29,gC33,kG19,kG38,mG19,mG38,rG19,rG38,sG19,sG38,vG19	0	1
4768	SPG11	chr15	44569505	44569506	-	0.245936	66843445	44569506	44570524	174781	4336828	24.813	11.0	aC19,cG19,cG38,cH38,gC19,gC24,gC25,gC26,gC29,gC33,kG19,kG38,mG19,mG38,rG19,rG38,sG19,sG38,vG19	aC19,cG19,cG38,cH38,gC19,gC24,gC25,gC26,gC29,gC33,kG19,kG38,mG19,mG38,rG19,rG38,sG19,sG38,vG19	0	1
4790	SLC12A1	chr15	48220919	48220920	+	0.340308	67046432	48220766	48220920	4080	252736	61.945	1.0	aC19,cG19,cG38,cH38,gC19,gC24,gC25,gC26,gC29,gC33,kG19,kG38,mG19,mG38,rG19,rG38,sG19,sG38,vG19	aC19,cG19,cG38,cH38,gC19,gC24,gC25,gC26,gC29,gC33,kG19,kG38,mG19,mG38,rG19,rG38,sG19,sG38,vG19	0	1
4790	SLC12A1	chr15	48220919	48220920	+	0.340308	67046422	48220758	48220920	523	1673	3.199	1.0	aC19,gC19,gC24,gC25,gC26,gC29,gC33,kG38	aC19,cG19,cG38,cH38,gC19,gC24,gC25,gC26,gC29,gC33,kG19,kG38,mG19,mG38,rG19,rG38,sG19,sG38,vG19	0	1
4818	SECISBP2L	chr15	49028020	49028021	-	0.154567	67095655	49027481	49028020	6612	9249	1.399	1.0	aC19,cG19,cG38,cH38,gC19,gC24,gC25,gC26,gC29,gC33,kG19,kG38,mG19,mG38,rG19,rG38,sG19,sG38	cH38	0	1
4820	COPS2	chr15	49139016	49139017	-	0.021944	67103625	49137459	49139016	26324	52835	2.007	1.0	aC19,cG19,cG38,cH38,gC19,gC24,gC25,gC26,gC29,gC33,kG19,kG38,rG19,rG38,sG19,sG38	cH38	0	1
4834	TRPM7	chr15	50588190	50588191	-	0.059099	67222530	50586489	50588190	94264	447198	4.744	2.0	aC19,cG19,cG38,cH38,gC19,gC24,gC25,gC26,gC29,gC33,kG19,kG38,rG19,rG38,sG19,sG38	cH38,sG38	0	1
4837	AP4E1	chr15	50909418	50909419	+	0.079871	67281136	50909420	50912077	17267	27325	1.582	1.0	cH38,sG38	aC19,cG19,cG38,cH38,gC19,gC24,gC25,gC26,gC29,gC33,kG19,kG38,mG19,mG38,rG19,rG38,sG19,sG38	0	1
4842	AP4E1	chr15	50999070	50999071	+	0.156523	67288648	50997884	50999071	129695	1029637	7.939	4.0	aC19,cG19,cG38,cH38,gC19,gC24,gC25,gC26,gC29,gC33,kG19,kG38,mG19,mG38,rG19,rG38,sG19,sG38	aC19,cG19,cG38,cH38,gC19,gC24,gC25,gC26,gC29,gC33,kG19,kG38,mG19,mG38,rG19,rG38,sG19,sG38	0	1
4842	AP4E1	chr15	50999070	50999071	+	0.156523	67288662	50997897	50999071	12631	17544	1.389	1.0	cH38	aC19,cG19,cG38,cH38,gC19,gC24,gC25,gC26,gC29,gC33,kG19,kG38,mG19,mG38,rG19,rG38,sG19,sG38	0	1
4925	SLTM	chr15	58933049	58933050	-	0.066919	67800613	58932444	58933049	77358	302936	3.916	2.0	aC19,cG19,cG38,cH38,gC19,gC24,gC25,gC26,gC29,gC33,kG19,kG38,mG19,mG38,rG19,rG38,sG19,sG38,vG19	cH38,sG38	0	1
4967	LACTB	chr15	63128001	63128002	+	0.094399	68073156	63128003	63129484	8026	17029	2.122	1.0	cH38	aC19,cG19,cG38,cH38,gC19,gC24,gC25,gC26,gC29,gC33,kG19,kG38,mG19,mG38,rG19,rG38,sG38,vG19	0	1
4969	CA12	chr15	63339578	63339579	-	0.050542	68103287	63338946	63339578	2346	3587	1.529	1.0	aC19,cG19,cG38,cH38,gC19,gC24,gC25,gC26,gC29,gC33,kG19,kG38,mG19,mG38,rG19,rG38,sG19,sG38,vG19	cH38	0	1
4994	RASL12	chr15	65059038	65059039	-	0.042861	68422664	65058618	65059038	50	64	1.28	1.0	aC19,cG19,cG38,cH38,gC19,gC24,gC25,gC26,gC29,gC33,kG19,kG38,mG19,mG38,rG19,rG38,sG19,sG38,vG19	cH38	0	1
4995	CILP	chr15	65208676	65208677	-	0.222094	68450378	65207765	65208676	163	235	1.442	1.0	aC19,cG19,cG38,cH38,gC19,gC24,gC25,gC26,gC29,gC33,kG19,kG38,mG19,mG38,rG19,rG38,sG19,sG38,vG19	cH38	0	1
4998	INTS14	chr15	65597447	65597448	-	0.030886	68524238	65595826	65597447	33828	60429	1.786	1.0	aC19,cG19,cG38,cH38,gC19,gC24,gC25,gC26,gC29,gC33,kG19,kG38,mG19,mG38,rG19,rG38,sG19,sG38,vG19	cH38	0	1
5004	DENND4A	chr15	65701890	65701891	-	0.079487	68541317	65701891	65702304	159969	2489782	15.564	7.0	aC19,cG19,cG38,cH38,gC19,gC24,gC25,gC26,gC29,gC33,kG19,kG38,mG19,mG38,rG19,rG38,sG19,sG38	aC19,cG19,cG38,cH38,gC19,gC24,gC25,gC26,gC29,gC33,kG19,kG38,mG19,mG38,rG19,rG38,sG19,sG38	0	1
5008	ZWILCH	chr15	66540770	66540771	+	0.139832	68660787	66540772	66546590	2193	2978	1.358	1.0	cH38	aC19,cG19,cG38,cH38,gC19,gC24,gC25,gC26,gC29,gC33,kG19,kG38,mG19,mG38,rG19,rG38,sG19,sG38,vG19	0	1
5009	SMAD6	chr15	66708737	66708738	+	0.050305	68674913	66708739	66711667	77240	656922	8.505	3.0	aC19,cG19,cH38,gC19,kG19,sG19,sG38	aC19,cG19,cG38,cH38,gC19,gC24,gC25,gC26,gC29,gC33,kG19,kG38,mG19,mG38,rG19,rG38,sG19,sG38,vG19	0	1
5009	SMAD6	chr15	66708737	66708738	+	0.050305	68674896	66708739	66708840	1225	1626	1.327	1.0	aC19,cG19,cH38,gC19,kG19,sG19,sG38	aC19,sG19,sG38	0	1
5069	SH2D7	chr15	78094407	78094408	+	0.83481	69762860	78094409	78095385	12	12	1.0	1.0	sG38	cH38,sG38	0	1
5073	WDR61	chr15	78290423	78290424	-	0.326829	69786667	78290100	78290423	54631	148553	2.719	2.0	aC19,cG19,cG38,cH38,gC19,gC24,gC25,gC26,gC29,gC33,kG19,kG38,mG19,mG38,rG19,rG38,sG19,sG38,vG19	cH38	0	1
5100	FSD2	chr15	82762278	82762279	-	0.023448	70152887	82762279	82765165	9164	156927	17.124	3.0	aC19,cG19,cG38,cH38,gC19,gC24,gC25,gC26,gC29,gC33,kG19,kG38,mG19,mG38,rG19,rG38,sG19,sG38	aC19,cG19,cG38,cH38,gC19,gC24,gC25,gC26,gC29,gC33,kG19,kG38,mG19,mG38,rG19,rG38,sG19,sG38	0	1
5103	WHAMM	chr15	82817701	82817702	+	0.109198	70158342	82817703	82817919	51571	128704	2.496	1.0	cH38	aC19,cG19,cG38,cH38,gC19,gC24,gC25,gC26,gC29,gC33,kG19,kG38,mG19,mG38,rG19,rG38,sG19,sG38	0	1
5104	WHAMM	chr15	82818828	82818829	+	0.182383	70158498	82818830	82819322	14946	24509	1.64	1.0	cH38	aC19,cG19,cG38,cH38,gC19,gC24,gC25,gC26,gC29,gC33,kG19,kG38,mG19,mG38,rG19,rG38,sG19,sG38	0	1
5107	WHAMM	chr15	82821838	82821839	+	0.172371	70159203	82821840	82823099	129862	1039583	8.005	4.0	aC19,cH38,sG19,sG38	aC19,cG19,cG38,cH38,gC19,gC24,gC25,gC26,gC29,gC33,kG19,kG38,mG19,mG38,rG19,rG38,sG19,sG38	0	1
5118	PDE8A	chr15	85092715	85092716	+	0.257783	70442500	85092717	85097947	25030	50115	2.002	1.0	cH38	aC19,cG19,cG38,cH38,gC19,gC24,gC25,gC26,gC29,gC33,kG19,kG38,mG19,mG38,rG19,rG38,sG19,sG38,vG19	0	1
5123	AKAP13	chr15	85743378	85743379	+	0.291188	70520563	85743380	85743491	8707	13286	1.526	1.0	aC19,sG19,sG38	aC19,cG19,cG38,cH38,gC19,gC24,gC25,gC26,gC29,gC33,kG19,kG38,mG19,mG38,rG19,rG38,sG19,sG38	0	1
5124	AKAP13	chr15	85743382	85743383	+	0.165484	70520563	85743380	85743491	8707	13286	1.526	1.0	aC19,sG19,sG38	aC19,cG19,cG38,cH38,gC19,gC24,gC25,gC26,gC29,gC33,kG19,kG38,mG19,mG38,rG19,rG38,sG19,sG38	0	1
5127	NTRK3	chr15	88131890	88131891	-	0.204428	70573265	88128735	88131890	345	1123	3.255	1.0	aC19,cG19,cG38,cH38,gC19,gC24,gC25,gC26,gC29,gC33,kG19,kG38,mG19,mG38,rG19,rG38,sG19,sG38,vG19	cH38,sG38	0	1
5127	NTRK3	chr15	88131890	88131891	-	0.204428	70573225	88127227	88131890	255	915	3.588	1.0	aC19,cG19,cG38,cH38,gC19,gC24,gC25,gC26,gC29,gC33,kG19,kG38,mG19,mG38,rG19,rG38,sG19,sG38,vG19	cH38,sG38	0	1
5128	MRPL46	chr15	88466103	88466104	-	0.133358	70581560	88465774	88466103	10731	17223	1.605	1.0	aC19,cG19,cG38,cH38,gC19,gC24,gC25,gC26,gC29,gC33,kG19,kG38,mG19,mG38,rG19,rG38,sG19,sG38,vG19	cH38	0	1
